Tanggal,Premium,Medium
2021-09-04,12500.0,11000.0
2021-09-05,12500.0,11000.0
2021-09-06,12500.0,11000.0
2021-09-07,12500.0,11000.0
2021-09-08,12500.0,11000.0
2021-09-09,12500.0,11000.0
2021-09-10,12500.0,11000.0
2021-09-11,12500.0,11000.0
2021-09-12,12500.0,11000.0
2021-09-13,12500.0,11000.0
2021-09-14,12500.0,11000.0
2021-09-15,12500.0,11000.0
2021-09-16,12500.0,11000.0
2021-09-17,12500.0,11000.0
2021-09-18,12500.0,11000.0
2021-09-19,12500.0,11000.0
2021-09-20,12500.0,11000.0
2021-09-21,12500.0,11000.0
2021-09-22,12500.0,11000.0
2021-09-23,12500.0,11000.0
2021-09-24,12500.0,11000.0
2021-09-25,12500.0,11000.0
2021-09-26,12500.0,11000.0
2021-09-27,12000.0,11000.0
2021-09-28,12500.0,11000.0
2021-09-29,12500.0,11000.0
2021-09-30,12500.0,11000.0
2021-10-01,12500.0,11000.0
2021-10-02,12500.0,11000.0
2021-10-03,12500.0,11000.0
2021-10-04,12500.0,11000.0
2021-10-05,12500.0,11000.0
2021-10-06,12500.0,11000.0
2021-10-07,12500.0,11000.0
2021-10-08,12500.0,11000.0
2021-10-09,12500.0,11000.0
2021-10-10,12500.0,11000.0
2021-10-11,12500.0,11000.0
2021-10-12,12500.0,11000.0
2021-10-13,12500.0,11000.0
2021-10-14,12500.0,11000.0
2021-10-15,12500.0,11000.0
2021-10-16,12500.0,11000.0
2021-10-17,12500.0,11000.0
2021-10-18,12500.0,11000.0
2021-10-19,12500.0,11000.0
2021-10-20,12500.0,11000.0
2021-10-21,12500.0,11000.0
2021-10-22,12500.0,11000.0
2021-10-23,12500.0,11000.0
2021-10-24,12500.0,11000.0
2021-10-25,12500.0,11000.0
2021-10-26,12500.0,11000.0
2021-10-27,12500.0,11000.0
2021-10-28,12500.0,11000.0
2021-10-29,12500.0,11000.0
2021-10-30,12500.0,11000.0
2021-10-31,12500.0,11000.0
2021-11-01,12500.0,11000.0
2021-11-02,12500.0,11000.0
2021-11-03,12500.0,11000.0
2021-11-04,12500.0,11000.0
2021-11-05,12500.0,11000.0
2021-11-06,12500.0,11000.0
2021-11-07,12500.0,11000.0
2021-11-08,12500.0,11000.0
2021-11-09,12500.0,11000.0
2021-11-10,12500.0,11000.0
2021-11-11,12500.0,11000.0
2021-11-12,12500.0,11000.0
2021-11-13,12500.0,11000.0
2021-11-14,12500.0,11000.0
2021-11-15,12500.0,11000.0
2021-11-16,12500.0,11000.0
2021-11-17,12500.0,11000.0
2021-11-18,12500.0,11000.0
2021-11-19,12500.0,11000.0
2021-11-20,12500.0,11000.0
2021-11-21,12500.0,11000.0
2021-11-22,12500.0,11000.0
2021-11-23,12500.0,11000.0
2021-11-24,12500.0,11000.0
2021-11-25,12500.0,11000.0
2021-11-26,12500.0,11000.0
2021-11-27,12500.0,11000.0
2021-11-28,12500.0,10500.0
2021-11-29,12500.0,11000.0
2021-11-30,12500.0,11000.0
2021-12-01,12500.0,11000.0
2021-12-02,12500.0,11000.0
2021-12-03,12500.0,11000.0
2021-12-04,12500.0,11000.0
2021-12-05,12500.0,11000.0
2021-12-06,12500.0,11000.0
2021-12-07,12500.0,11000.0
2021-12-08,12500.0,11000.0
2021-12-09,12500.0,11000.0
2021-12-10,12500.0,11000.0
2021-12-11,12500.0,11000.0
2021-12-12,12500.0,11000.0
2021-12-13,12500.0,11000.0
2021-12-14,12500.0,11000.0
2021-12-15,12500.0,11000.0
2021-12-16,12500.0,11000.0
2021-12-17,12500.0,11000.0
2021-12-18,12500.0,11000.0
2021-12-19,12500.0,11000.0
2021-12-20,12500.0,11000.0
2021-12-21,12500.0,11000.0
